,MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT
39456,2019-11-30,InpatientServices,INTERNAL MEDICINE,Payer O,10503
39457,2019-11-30,InpatientServices,Internal Medicine,Payer S,579
39458,2019-11-30,InpatientServices,Internal Medicine,Payer UN,729
39459,2019-11-30,InpatientServices,INTERNAL MEDICINE,Payer W,6998
39460,2019-11-30,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,1043
39461,2019-11-30,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,7844
39462,2019-11-30,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer O,2000
39463,2019-11-30,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,755
39464,2019-11-30,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,438
39465,2019-11-30,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,462
39466,2019-11-30,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer O,671
39467,2019-11-30,InpatientServices,LABORATORY,Payer CA,958
39468,2019-11-30,InpatientServices,LABORATORY,Payer W,46
39469,2019-11-30,InpatientServices,LONG TERM CARE HOSP,Payer CA,7671
39470,2019-11-30,InpatientServices,MEDICAL DOCTOR,Payer H,50393
39471,2019-11-30,InpatientServices,Medical Oncology,Payer S,150
39472,2019-11-30,InpatientServices,MENTAL HEALTH PROFESSIONAL,Payer F,54
39473,2019-11-30,InpatientServices,Nephrology,Payer B,489
39474,2019-11-30,InpatientServices,NEPHROLOGY,Payer CA,1615
39475,2019-11-30,InpatientServices,NEPHROLOGY,Payer CO,489
39476,2019-11-30,InpatientServices,NEPHROLOGY,Payer F,6379
39477,2019-11-30,InpatientServices,NEPHROLOGY,Payer O,722
39478,2019-11-30,InpatientServices,Nephrology,Payer S,1122
39479,2019-11-30,InpatientServices,Nephrology,Payer UN,1044
39480,2019-11-30,InpatientServices,NEPHROLOGY,Payer W,999
39481,2019-11-30,InpatientServices,Neurological Surgery,Payer B,376
39482,2019-11-30,InpatientServices,NEUROLOGICAL SURGERY,Payer CA,1046
39483,2019-11-30,InpatientServices,NEUROLOGICAL SURGERY,Payer CO,64
39484,2019-11-30,InpatientServices,Neurology,Payer B,464
39485,2019-11-30,InpatientServices,NEUROLOGY,Payer CA,1995
39486,2019-11-30,InpatientServices,NEUROLOGY,Payer F,5092
39487,2019-11-30,InpatientServices,NEUROLOGY,Payer O,487
39488,2019-11-30,InpatientServices,Neurology,Payer S,0
39489,2019-11-30,InpatientServices,Neurology,Payer UN,927
39490,2019-11-30,InpatientServices,NEUROLOGY,Payer W,1900
39491,2019-11-30,InpatientServices,NEUROPHYSIOLOGY,Payer F,585
39492,2019-11-30,InpatientServices,NEUROPSYCHOLOGY,Payer CA,79
39493,2019-11-30,InpatientServices,NEURORADIOLOGY,Payer F,70
39494,2019-11-30,InpatientServices,NEUROSURGERY,Payer F,6779
39495,2019-11-30,InpatientServices,NEUROSURGERY,Payer O,3182
39496,2019-11-30,InpatientServices,NEUROTOLOGY,Payer F,83
39497,2019-11-30,InpatientServices,NUCLEAR MEDICINE,Payer F,71
39498,2019-11-30,InpatientServices,NURSE ANESTHETIST,Payer H,1815
39499,2019-11-30,InpatientServices,NURSE PRACTITIONER,Payer CA,795
39500,2019-11-30,InpatientServices,NURSE PRACTITIONER,Payer CO,600
39501,2019-11-30,InpatientServices,Nurse Practitioner (Arnp),Payer UN,269
39502,2019-11-30,InpatientServices,NURSE PRACTITIONERS,Payer H,1317
39503,2019-11-30,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,364
39504,2019-11-30,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer O,2065
39505,2019-11-30,InpatientServices,Oncology,Payer B,86
39506,2019-11-30,InpatientServices,ONCOLOGY,Payer CA,1539
39507,2019-11-30,InpatientServices,ONCOLOGY,Payer CO,1005
39508,2019-11-30,InpatientServices,ONCOLOGY,Payer F,1548
39509,2019-11-30,InpatientServices,ONCOLOGY,Payer O,1230
39510,2019-11-30,InpatientServices,ONCOLOGY,Payer W,67
39511,2019-11-30,InpatientServices,OPHTHALMOLOGY,Payer CA,101
39512,2019-11-30,InpatientServices,Orthopaedic Surgery,Payer S,1092
39513,2019-11-30,InpatientServices,ORTHOPEDIC SURGERY,Payer CA,3374
39514,2019-11-30,InpatientServices,ORTHOPEDIC SURGERY,Payer CO,549
39515,2019-11-30,InpatientServices,ORTHOPEDIC SURGERY,Payer F,21964
39516,2019-11-30,InpatientServices,ORTHOPEDIC SURGERY,Payer O,2792
39517,2019-11-30,InpatientServices,Orthopedic Surgery,Payer UN,757
39518,2019-11-30,InpatientServices,ORTHOPEDIC SURGERY,Payer W,164
39519,2019-11-30,InpatientServices,ORTHOPEDICS,Payer F,72
39520,2019-11-30,InpatientServices,OSTEOPATH,Payer H,4491
39521,2019-11-30,InpatientServices,PAIN MANAGEMENT,Payer F,771
39522,2019-11-30,InpatientServices,PAIN MANAGEMENT,Payer W,315
39523,2019-11-30,InpatientServices,PALLIATIVE CARE,Payer CA,613
39524,2019-11-30,InpatientServices,Pathology,Payer B,905
39525,2019-11-30,InpatientServices,PATHOLOGY,Payer CA,589
39526,2019-11-30,InpatientServices,PATHOLOGY,Payer CO,985
39527,2019-11-30,InpatientServices,PATHOLOGY,Payer F,2600
39528,2019-11-30,InpatientServices,PATHOLOGY,Payer O,1009
39529,2019-11-30,InpatientServices,Pathology,Payer S,14
39530,2019-11-30,InpatientServices,Pathology,Payer UN,501
39531,2019-11-30,InpatientServices,PATHOLOGY,Payer W,1224
39532,2019-11-30,InpatientServices,Pathology - Anatomic - Clinic,Payer S,17
39533,2019-11-30,InpatientServices,Pediatrics,Payer UN,794
39534,2019-11-30,InpatientServices,PEDNEU,Payer W,649
39535,2019-11-30,InpatientServices,PHYS MEDICINE REHAB,Payer F,642
39536,2019-11-30,InpatientServices,PHYS MEDICINE REHAB,Payer O,401
39537,2019-11-30,InpatientServices,PHYSICAL MEDICINE & REHAB,Payer CA,1589
39538,2019-11-30,InpatientServices,PHYSICAL MEDICINE & REHABILITATION,Payer W,463
39539,2019-11-30,InpatientServices,Physical Medicine and Rehab,Payer S,65
39540,2019-11-30,InpatientServices,PHYSICIAN ASSISTANT,Payer B,514
39541,2019-11-30,InpatientServices,PHYSICIAN ASSISTANT,Payer CO,331
39542,2019-11-30,InpatientServices,PHYSICIAN ASSISTANT,Payer H,494
39543,2019-11-30,InpatientServices,Physician Assistant,Payer S,392
39544,2019-11-30,InpatientServices,Physician Assistant,Payer UL,29
39545,2019-11-30,InpatientServices,Physician Assistant,Payer UN,373
39546,2019-11-30,InpatientServices,PHYSICIAN ASSISTANT,Payer W,49
39547,2019-11-30,InpatientServices,PHYSICIAN'S ASSISTANT,Payer CA,402
39548,2019-11-30,InpatientServices,Physician/Pulmonary Disease,Payer UL,419
39549,2019-11-30,InpatientServices,PLASTIC SURGERY,Payer F,1668
39550,2019-11-30,InpatientServices,PLASTIC SURGERY,Payer O,94
39551,2019-11-30,InpatientServices,PODIATRIST,Payer H,330
39552,2019-11-30,InpatientServices,PODIATRY,Payer CA,357
39553,2019-11-30,InpatientServices,PODIATRY,Payer CO,538
39554,2019-11-30,InpatientServices,PODIATRY,Payer F,1691
39555,2019-11-30,InpatientServices,PODIATRY,Payer O,609
39556,2019-11-30,InpatientServices,Podiatry,Payer S,409
39557,2019-11-30,InpatientServices,Podiatry,Payer UN,0
39558,2019-11-30,InpatientServices,PODIATRY,Payer W,140
39559,2019-11-30,InpatientServices,PSYCH & NEUROLOGY,Payer O,282
39560,2019-11-30,InpatientServices,PSYCHIATRIC FAC,Payer H,0
39561,2019-11-30,InpatientServices,Psychiatric Hospital,Payer S,0
39562,2019-11-30,InpatientServices,Psychiatry,Payer B,733
39563,2019-11-30,InpatientServices,PSYCHIATRY,Payer CA,0
39564,2019-11-30,InpatientServices,PSYCHIATRY,Payer F,1931
39565,2019-11-30,InpatientServices,PSYCHIATRY,Payer O,204
39566,2019-11-30,InpatientServices,PSYCHIATRY,Payer W,1170
39567,2019-11-30,InpatientServices,PULMED,Payer W,252
39568,2019-11-30,InpatientServices,PULMONARY DISEASE,Payer F,14088
39569,2019-11-30,InpatientServices,PULMONARY DISEASE,Payer O,3403
39570,2019-11-30,InpatientServices,Pulmonary Diseases,Payer B,468
39571,2019-11-30,InpatientServices,PULMONARY DISEASES,Payer CA,6329
39572,2019-11-30,InpatientServices,PULMONARY DISEASES,Payer CO,2403
39573,2019-11-30,InpatientServices,Pulmonary Diseases,Payer S,113
39574,2019-11-30,InpatientServices,PULMONARY DISEASES,Payer W,1226
39575,2019-11-30,InpatientServices,PULMONARY MEDICINE,Payer B,152
39576,2019-11-30,InpatientServices,Pulmonology,Payer UN,1164
39577,2019-11-30,InpatientServices,RACUTE,Payer W,3187
39578,2019-11-30,InpatientServices,RADIATION ONCOLOGY,Payer CA,520
39579,2019-11-30,InpatientServices,RADIATION ONCOLOGY,Payer F,313
39580,2019-11-30,InpatientServices,RADIOL,Payer W,1449
39581,2019-11-30,InpatientServices,Radiology,Payer B,1368
39582,2019-11-30,InpatientServices,RADIOLOGY,Payer CA,2253
39583,2019-11-30,InpatientServices,RADIOLOGY,Payer CO,359
39584,2019-11-30,InpatientServices,RADIOLOGY,Payer F,11459
39585,2019-11-30,InpatientServices,RADIOLOGY,Payer O,2471
39586,2019-11-30,InpatientServices,Radiology,Payer UN,1786
39587,2019-11-30,InpatientServices,RADIOLOGY,Payer W,1536
39588,2019-11-30,InpatientServices,Radiology (Diagnostic),Payer UN,27
39589,2019-11-30,InpatientServices,REGISTERED NURSE,Payer H,230
39590,2019-11-30,InpatientServices,REHAB FACILITY,Payer H,1968
39591,2019-11-30,InpatientServices,RHEUMATOLOGY,Payer CA,80
39592,2019-11-30,InpatientServices,SKILLED NURSING FACILITY,Payer CA,440
39593,2019-11-30,InpatientServices,SLEEP MEDICINE,Payer F,579
39594,2019-11-30,InpatientServices,Social Worker,Payer UN,184
39595,2019-11-30,InpatientServices,SUCRIT,Payer CO,2050
39596,2019-11-30,InpatientServices,SURG CRITICAL CARE,Payer CA,1566
39597,2019-11-30,InpatientServices,SURGERY ONCOLOGY,Payer F,79
39598,2019-11-30,InpatientServices,"Surgery, General",Payer S,1274
39599,2019-11-30,InpatientServices,SURGICAL CRITICAL CARE,Payer F,3528
39600,2019-11-30,InpatientServices,SURGICAL CRITICAL CARE,Payer O,873
39601,2019-11-30,InpatientServices,Surgical Critical Care,Payer UN,140
39602,2019-11-30,InpatientServices,SURGICAL CRITICAL CARE,Payer W,256
39603,2019-11-30,InpatientServices,SURGICAL ONCOLOGY,Payer CA,1065
39604,2019-11-30,InpatientServices,THORACIC & CARDIOVASCULAR SURGERY,Payer W,380
39605,2019-11-30,InpatientServices,THORACIC SURGERY,Payer CA,410
39606,2019-11-30,InpatientServices,THORACIC SURGERY,Payer F,4734
39607,2019-11-30,InpatientServices,THORACIC SURGERY,Payer O,764
39608,2019-11-30,InpatientServices,UROLOGY,Payer CA,519
39609,2019-11-30,InpatientServices,UROLOGY,Payer CO,771
39610,2019-11-30,InpatientServices,UROLOGY,Payer F,1744
39611,2019-11-30,InpatientServices,UROLOGY,Payer O,1685
39612,2019-11-30,InpatientServices,Urology,Payer S,984
39613,2019-11-30,InpatientServices,Urology,Payer UN,1015
39614,2019-11-30,InpatientServices,UROLOGY,Payer W,360
39615,2019-11-30,InpatientServices,Vascular & Interventional Rad,Payer S,243
39616,2019-11-30,InpatientServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer F,275
39617,2019-11-30,InpatientServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer O,240
39618,2019-11-30,InpatientServices,VASCULAR NEUROLOGY,Payer F,178
39619,2019-11-30,InpatientServices,VASCULAR SURGERY,Payer CA,1317
39620,2019-11-30,InpatientServices,VASCULAR SURGERY,Payer F,4298
39621,2019-11-30,InpatientServices,VASCULAR SURGERY,Payer O,1476
39622,2019-11-30,InpatientServices,VASCULAR SURGERY,Payer W,474
39623,2019-11-30,OutpatientServices,ADVANCED RN PRACT,Payer CA,1410
39624,2019-11-30,OutpatientServices,ANATOMIC AND CLINICAL PATHOLOGY,Payer F,854
39625,2019-11-30,OutpatientServices,ANATOMIC AND CLINICAL PATHOLOGY,Payer O,19
39626,2019-11-30,OutpatientServices,ANATOMIC PATHOLOGY,Payer F,71
39627,2019-11-30,OutpatientServices,ANES ASSIST,Payer CA,306
39628,2019-11-30,OutpatientServices,ANESTHESIOLOGIST,Payer H,3644
39629,2019-11-30,OutpatientServices,ANESTHESIOLOGY,Payer CA,3967
39630,2019-11-30,OutpatientServices,ANESTHESIOLOGY,Payer CO,2065
39631,2019-11-30,OutpatientServices,ANESTHESIOLOGY,Payer F,7049
39632,2019-11-30,OutpatientServices,ANESTHESIOLOGY,Payer O,1194
39633,2019-11-30,OutpatientServices,Anesthesiology,Payer UN,1334
39634,2019-11-30,OutpatientServices,ANESTHESIOLOGY,Payer W,476
39635,2019-11-30,OutpatientServices,"Anesthetist, Nurse",Payer S,296
39636,2019-11-30,OutpatientServices,ARNP,Payer CA,571
39637,2019-11-30,OutpatientServices,AUDIOLOGIST,Payer H,55
39638,2019-11-30,OutpatientServices,CARD ELECTROPHYSIOLO,Payer CA,523
39639,2019-11-30,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,844
39640,2019-11-30,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,415
39641,2019-11-30,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,10
39642,2019-11-30,OutpatientServices,CARDIOLOGY,Payer CA,1085
39643,2019-11-30,OutpatientServices,CARDIOLOGY,Payer CO,249
39644,2019-11-30,OutpatientServices,CARDIOLOGY,Payer F,5585
39645,2019-11-30,OutpatientServices,CARDIOLOGY,Payer O,1142
39646,2019-11-30,OutpatientServices,Cardiology,Payer UN,986
39647,2019-11-30,OutpatientServices,CARDIOLOGY,Payer W,572
39648,2019-11-30,OutpatientServices,Cardiology/Cardiovascular Disease,Payer B,724
39649,2019-11-30,OutpatientServices,CARDIOTHORACIC SURGERY,Payer F,820
39650,2019-11-30,OutpatientServices,Cardiovascular Disease,Payer S,188
39651,2019-11-30,OutpatientServices,CARDIOVASCULAR SURGERY,Payer CA,405
39652,2019-11-30,OutpatientServices,CARDIOVASCULAR SURGERY,Payer CO,2300
39653,2019-11-30,OutpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,995
39654,2019-11-30,OutpatientServices,COLON / RECTAL SURGERY,Payer W,709
39655,2019-11-30,OutpatientServices,CRITICAL CARE,Payer F,524
39656,2019-11-30,OutpatientServices,DERMATOPATHOLOGY,Payer F,119
39657,2019-11-30,OutpatientServices,DIAG X-RAY CLINIC,Payer H,1824
39658,2019-11-30,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,579
39659,2019-11-30,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer CO,985
39660,2019-11-30,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer F,609
39661,2019-11-30,OutpatientServices,Diagnostic Radiology,Payer S,188
39662,2019-11-30,OutpatientServices,DIALYSIS CENTER,Payer H,23160
39663,2019-11-30,OutpatientServices,Doctor of Psychology,Payer UN,16
39664,2019-11-30,OutpatientServices,EMERGENCY MEDICINE,Payer F,346
39665,2019-11-30,OutpatientServices,EMERGENCY ROOM,Payer CA,922
39666,2019-11-30,OutpatientServices,EMERGENCY ROOM,Payer W,204
39667,2019-11-30,OutpatientServices,ENDOCRINOLOGY,Payer CA,119
39668,2019-11-30,OutpatientServices,ENDOCRINOLOGY,Payer W,82
39669,2019-11-30,OutpatientServices,ENT,Payer F,1547
39670,2019-11-30,OutpatientServices,ENT,Payer O,85
39671,2019-11-30,OutpatientServices,Family Medicine,Payer S,313
39672,2019-11-30,OutpatientServices,FAMILY NURSE PRACTIONER,Payer CA,186
39673,2019-11-30,OutpatientServices,FAMILY PRACTICE,Payer CA,536
39674,2019-11-30,OutpatientServices,FAMILY PRACTICE,Payer F,1004
39675,2019-11-30,OutpatientServices,FAMILY PRACTICE,Payer O,1360
39676,2019-11-30,OutpatientServices,Family Practice,Payer UN,174
39677,2019-11-30,OutpatientServices,FAMILY PRACTICE,Payer W,909
39678,2019-11-30,OutpatientServices,FPMRS,Payer W,463
39679,2019-11-30,OutpatientServices,Gastroenterology,Payer B,559
39680,2019-11-30,OutpatientServices,GASTROENTEROLOGY,Payer CA,504
39681,2019-11-30,OutpatientServices,GASTROENTEROLOGY,Payer CO,470
39682,2019-11-30,OutpatientServices,GASTROENTEROLOGY,Payer F,1089
39683,2019-11-30,OutpatientServices,GASTROENTEROLOGY,Payer O,553
39684,2019-11-30,OutpatientServices,GASTROENTEROLOGY,Payer W,1238
39685,2019-11-30,OutpatientServices,GENERAL PRACTICE,Payer B,183
39686,2019-11-30,OutpatientServices,GENERAL PRACTICE,Payer W,0
39687,2019-11-30,OutpatientServices,GENERAL SURGERY,Payer CA,1041
39688,2019-11-30,OutpatientServices,GENERAL SURGERY,Payer CO,348
39689,2019-11-30,OutpatientServices,GENERAL SURGERY,Payer F,8046
39690,2019-11-30,OutpatientServices,GENERAL SURGERY,Payer O,1483
39691,2019-11-30,OutpatientServices,General Surgery,Payer UN,0
39692,2019-11-30,OutpatientServices,GENERAL SURGERY,Payer W,412
39693,2019-11-30,OutpatientServices,GYNECOLOGIC ONCOLOGY,Payer F,841
39694,2019-11-30,OutpatientServices,GYNECOLOGIC ONCOLOGY,Payer W,328
39695,2019-11-30,OutpatientServices,Gynecology,Payer UN,70
39696,2019-11-30,OutpatientServices,HEAD/NECK SURGERY,Payer CA,85
39697,2019-11-30,OutpatientServices,HEMATOLOGY,Payer W,208
39698,2019-11-30,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer CA,920
39699,2019-11-30,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer CO,1384
39700,2019-11-30,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer F,1616
39701,2019-11-30,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer O,464
39702,2019-11-30,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer W,260
39703,2019-11-30,OutpatientServices,HEMP,Payer CO,89
39704,2019-11-30,OutpatientServices,Home Health Care,Payer UN,1577
39705,2019-11-30,OutpatientServices,HOSPIT,Payer W,253
39706,2019-11-30,OutpatientServices,HOSPITAL,Payer CA,107142
39707,2019-11-30,OutpatientServices,HOSPITAL,Payer CO,8023
39708,2019-11-30,OutpatientServices,HOSPITAL,Payer H,63007
39709,2019-11-30,OutpatientServices,Hospital,Payer S,8331
39710,2019-11-30,OutpatientServices,Hospital,Payer UN,15914
39711,2019-11-30,OutpatientServices,HOSPITAL,Payer W,1170
39712,2019-11-30,OutpatientServices,HOSPITAL ACUTE CARE,Payer B,4568
39713,2019-11-30,OutpatientServices,HOSPITALIST,Payer B,862
39714,2019-11-30,OutpatientServices,HOSPITALIST,Payer CO,1599
39715,2019-11-30,OutpatientServices,HOSPITALIST,Payer F,684
39716,2019-11-30,OutpatientServices,HOSPITALIST,Payer O,1134
39717,2019-11-30,OutpatientServices,Hospitalist,Payer UN,1154
39718,2019-11-30,OutpatientServices,HOSPITALIST,Payer W,1192
39719,2019-11-30,OutpatientServices,HYPBA,Payer W,0
39720,2019-11-30,OutpatientServices,INDEPENDENT LAB,Payer F,1674
39721,2019-11-30,OutpatientServices,INFECTIOUS DISEASE,Payer F,808
39722,2019-11-30,OutpatientServices,INFECTIOUS DISEASE,Payer O,487
39723,2019-11-30,OutpatientServices,Infectious Disease,Payer UN,253
39724,2019-11-30,OutpatientServices,INFECTIOUS DISEASES,Payer CA,1453
39725,2019-11-30,OutpatientServices,INFECTIOUS DISEASES,Payer CO,293
39726,2019-11-30,OutpatientServices,INFECTIOUS DISEASES,Payer W,539
39727,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer B,1039
39728,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer CA,1158
39729,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer CO,2072
39730,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer F,2631
39731,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer O,688
39732,2019-11-30,OutpatientServices,Internal Medicine,Payer S,745
39733,2019-11-30,OutpatientServices,Internal Medicine,Payer UN,1912
39734,2019-11-30,OutpatientServices,INTERNAL MEDICINE,Payer W,903
39735,2019-11-30,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,2494
39736,2019-11-30,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,3635
39737,2019-11-30,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer O,871
39738,2019-11-30,OutpatientServices,Interventional Cardiology,Payer S,117
39739,2019-11-30,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,211
39740,2019-11-30,OutpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,351
39741,2019-11-30,OutpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,2326
39742,2019-11-30,OutpatientServices,INTERVENTIONAL RADIOLOGY,Payer O,461
39743,2019-11-30,OutpatientServices,LABORATORY,Payer CA,948
39744,2019-11-30,OutpatientServices,LABORATORY,Payer CO,21
39745,2019-11-30,OutpatientServices,LABORATORY,Payer W,28
39746,2019-11-30,OutpatientServices,MEDICAL DOCTOR,Payer H,10645
39747,2019-11-30,OutpatientServices,NEPHROLOGY,Payer CA,634
39748,2019-11-30,OutpatientServices,NEPHROLOGY,Payer F,441
39749,2019-11-30,OutpatientServices,NEPHROLOGY,Payer O,269
39750,2019-11-30,OutpatientServices,NEPHROLOGY,Payer W,236
39751,2019-11-30,OutpatientServices,NEUROLOGICAL SURGERY,Payer CA,1519
39752,2019-11-30,OutpatientServices,NEUROLOGY,Payer B,148
39753,2019-11-30,OutpatientServices,NEUROLOGY,Payer CA,515
39754,2019-11-30,OutpatientServices,NEUROLOGY,Payer F,871
39755,2019-11-30,OutpatientServices,NEUROLOGY,Payer O,410
39756,2019-11-30,OutpatientServices,Neurology,Payer S,0
39757,2019-11-30,OutpatientServices,Neurology,Payer UN,0
39758,2019-11-30,OutpatientServices,NEUROLOGY,Payer W,432
39759,2019-11-30,OutpatientServices,NEURORADIOLOGY,Payer F,236
39760,2019-11-30,OutpatientServices,NEUROSURGERY,Payer F,2043
39761,2019-11-30,OutpatientServices,NEUROTOLOGY,Payer F,59
39762,2019-11-30,OutpatientServices,NPONC,Payer W,58
39763,2019-11-30,OutpatientServices,NUCLEAR MEDICINE,Payer CA,182
39764,2019-11-30,OutpatientServices,NUCLEAR MEDICINE,Payer F,302
39765,2019-11-30,OutpatientServices,NURSE ANESTHETIST,Payer H,157
39766,2019-11-30,OutpatientServices,NURSE PRACTITIONER,Payer CA,0
39767,2019-11-30,OutpatientServices,NURSE PRACTITIONER,Payer CO,228
39768,2019-11-30,OutpatientServices,NURSE PRACTITIONERS,Payer H,1464
39769,2019-11-30,OutpatientServices,OB/GYN MATERNAL FETAL MEDICINE,Payer F,261
39770,2019-11-30,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer CA,557
39771,2019-11-30,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,2253
39772,2019-11-30,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer O,506
39773,2019-11-30,OutpatientServices,ONCOLOGY,Payer CA,1294
39774,2019-11-30,OutpatientServices,ONCOLOGY,Payer F,223
39775,2019-11-30,OutpatientServices,ONCOLOGY,Payer W,91
39776,2019-11-30,OutpatientServices,Ophthamology,Payer B,685
39777,2019-11-30,OutpatientServices,Opthalmology,Payer UN,0
39778,2019-11-30,OutpatientServices,ORAL AND MAXILLOFACIAL SURGERY,Payer F,260
39779,2019-11-30,OutpatientServices,ORTHOPEDIC SURGERY,Payer CA,1463
39780,2019-11-30,OutpatientServices,ORTHOPEDIC SURGERY,Payer CO,933
39781,2019-11-30,OutpatientServices,ORTHOPEDIC SURGERY,Payer F,3788
39782,2019-11-30,OutpatientServices,Orthopedic Surgery,Payer UN,1017
39783,2019-11-30,OutpatientServices,ORTHOPEDIC SURGERY,Payer W,720
39784,2019-11-30,OutpatientServices,OSTEOPATH,Payer H,1279
39785,2019-11-30,OutpatientServices,OTOLARYNGOLOGY PLASTIC SURGERY WITHIN THE HEAD & N,Payer F,163
39786,2019-11-30,OutpatientServices,OUT,Payer F,224141
39787,2019-11-30,OutpatientServices,OUT,Payer O,28920
